contains_idioms,text,original_text
心 に 留める,Be mindful... it may well be hoping we do this.,-犠牲を心に留め -我々がそうすることを望むだろう
心 に 留める,"Keep her warning' with you, nail it to your memory.",彼女の警告を 心に留めて
心 に 留める,Touch not the noble one. Heed her words!,女神に触るな 彼女の言葉を心に留めよ
心 を 乱す,"""and deranged the public mind, even far inland, it must be said that professional seamen were especially alarmed.""","心を乱していた 内陸でさえも..."""
心 を 乱す,Night changes many thoughts.,夜は心を乱すものです
心 を 乱す,Trent Preston is gonna mindfuck her into thinking she's too good for me.,トレントは、僕らの関係に妬いてて、 彼女の心を乱そうとしてる。
心 を 入れ替える,Tell him you've changed your mind and you need to see him.,心を入れ替えたと 会いたいと 付け加えろ
心 を 入れ替える,You have heart.,心を入れ替えろ
心 を 入れ替える,I'll do better.,心を入れ替えるよ
心 を 動かす,"I find old-fashioned romance so touching, don't you?",古風な恋愛が とても人の心を動かすんだね〜
心 を 動かす,It is a human calculation.,人の心を動かす
心 を 動かす,"Hey, you're the one who got Kermit to do this.",マペットたちと一緒の この場所にある カーミットの心を 動かしたのは君だ
心 を 寄せる,"Alec, I have always had an abiding interest in you, and when Liber8 and Kiera arrived in this time",私はずっと君に 関心を寄せていた キエラやリバー８がやって来て
心 を 寄せる,"'Well, first and foremost, all of our prayers are with the Latimer family.",［私たち聖職者はみな　まず何よりも］ ［ラティマー家の方々に心を寄せています］
心 を 寄せる,People are so excited about the live-aboard program.,艦内生活体験プログラムに 皆様が大きな関心を寄せて下さって
心 を 打つ,Just sort of hit her in some personal way when she saw the play.,それを見たときに 何かが心を打ったのでしょう
心 を 打つ,"And still, where it strikes me...",それでいて 心を打つ物は
心 を 打つ,Nothing human would ever enter your mind.,貴女には人間性が無い 貴女の心を打つものが無い
心 を 痛める,I don't want any more on my conscience.,これ以上良心を痛めたくない
心 を 痛める,"Emily, you're grieving for Doug and you're still confused about what Diego did.",エミリ ダグのことでまだ心を痛めているのは わかるし・・・ ディエゴのこともあったから 混乱するのはわかるさ
心 を 痛める,"I know how much it hurt when you lost that patient, but if you're doing all this as some kind of penance...",君があの患者を亡くした時 どんなに心を痛めたかは　知ってる でも　今その仕事を懺悔のつもりで しているなら・・・
心 を 砕く,Crushed hearts are personal.,心を砕くのは個人的
心 を 許す,... otherwiseSimonwon'trespectme.,彼は心を許すわ
心 を 許す,'Cause you gave it up to me.,心を許したからだ
心 を 許す,The beauty of the Vale is matched only by the nobility of its great families.,ヴェイルの美しさは豪家の気品にのみ、 その心を許すのです
心 を 配る,And family means we take care of each other.,家族とは互いに心を配るということだ
心 を 配る,Take care of Will.,ウィルに心を配って
心血 を 注ぐ,"No, you know what I think I'm actually entitled to say Our collection, considering the time that I've put in over 10 years curating that.",お言葉ですが、私たちのコレクションです 私が心血を注いで 10年以上かけて集めたんです その労力を思えば...
心血 を 注ぐ,"I've watched you. Working with the Fringe Division, you've done everything in your power to heal the damage.",世界を正そうと 心血を注いでるじゃない
念 を 押す,Nothing. Just clearing something up.,別に ちょっと念を押しただけです
念 を 押す,Make sure general wagner understands our priority is to maintain order in the streets.,ワグナー将軍に町の秩序を回復することを 最優先するように念を押すように
念 を 押す,"I asked you, Ryan.",皆に念を押した
念頭 に 置く,What have you in mind?,何を念頭に置いていますか？
念頭 に 置く,And I try to keep that in mind and never get caught short.,私たちはすべて自分自身に保ちます。 私はそれを念頭に置いています 決して捕らえられません。
念頭 に 置く,I have something more collaborative in mind.,私は より協力的なものを 念頭に置いている
怒り を 買う,We have been without an interpreter... since our master got angry with our last protocol droid... and disintegrated him.,ご主人様のお怒りを買って 分解されてから... 通訳がいなくて困ってたのよ
怒り を 買う,'And so the two bad witches who tried to take the princess away... 'invited the king's wrath.,こうして お姫様を連れ去ろうとした ２人の悪い魔女たちは― 王の怒りを買うと―
怒り を 買う,"You leave it up, and you're just waving a red flag in front of the FBI and thumbing your nose at all the people who believed in you.",放置しておくと FBIの 怒りを買う それにあなたを信じている人が 軽蔑されるわ
思い も 寄る ない,And I predict all the sad and dark times are over and you are going to be beyond happy.,悲しいときは去り 思いも寄らない幸運が来る
思い も 寄る ない,"Unlikely, Mr. Dang has worked for Witherton Insurance for six years... a steady job, no drug or alcohol problems, not so much as a speeding ticket.",思いも寄らない　ダンさんは ウイザートン保険の為に働いた 6年間... 定職について
思い も 寄る ない,"I didn't know you couldn't do that. I dealt with the various animal rights groups,",そんな事 思いも寄らなかった
思い を 寄せる,"I am having feelings for another man, and I don't know why, and I gotta admit, it's kind of starting to drive me a little bit crazy, and...",私は別の男性に 思いを寄せていますが 理由は判らず 納得もしていません 何かが狂った様に 私を突き動かしていて...
思い を 寄せる,I had not long been in Hertfordshire before,彼が姉上に本気で 思いを寄せていると ー
思い を 寄せる,"But trying to hold on to this life, clinging to the person you thought you could be, that's hell.",けど、あなたは以前の人生にしがみついている。 思いを寄せる人にしがみついている、 それこそ地獄よ。
思い を 馳せる,Think of the donations.,寄付金に思いを馳せると
思い を 馳せる,"Oh, I tried to talk to him, but he said he needed a minute to ""muse upon the fragile nature of human life.""","聴取しようと思ってたが ""人類 の危機に思いを馳せる"" とか言ってた"
思い を 馳せる,And may fortune... guide her journey.,未来に思いを馳せ 旅を続けてたんだろう
思う 壺,That's what the warlock wants.,魔術師の思う壺です
思う 壺,This is precisely what he wants. Us together heading for the portal.,まさに奴はこれを望んでた　我々２人が ポータルに向かえば あいつの思う壺だ
思う 壺,That's exactly what the Cylons want. For us to turn on each other.,それこそサイロンの思う壺じゃない お互いに向き合わせたいのよ
急う て は 事 を 仕損じる,Haste makes waste.,急いては事を仕損じる
急う て は 事 を 仕損じる,"And you can't just rush into danger, either.",急いては 事を仕損じるぞ
性 に 合う,Always had more fun breaking them.,法は破る方が 性に合ってるんだ
性 に 合う,My sister needs a weapon. Something that suits her personality.,妹も武器が要るそうだ 個性に合うやつを作ってくれ
性 に 合う,"NOT YOUR NATURAL HABITAT, IS IT?",性に合ってると思っていない、だろ？
"性 に 合う,性 に 合う ない","Clearly, retirement doesn't suit you. You got tired of shooting golf?",隠居生活は性に合わなかったか ゴルフに飽きた？
