source,references,hypothesis,type
心を入れ替えるよ,"[""I'll do better.""]",I'm gonna change my mind.,idiomatic
古風な恋愛が とても人の心を動かすんだね〜,"[""I find old-fashioned romance so touching, don't you?""]",I guess old-fashioned romance is very inspiring.,idiomatic
人の心を動かす,['It is a human calculation.'],Inspiring people's hearts and minds,idiomatic
マペットたちと一緒の この場所にある カーミットの心を 動かしたのは君だ,"[""Hey, you're the one who got Kermit to do this.""]","It's here, in this place with the Muppets, that Kermit's heart was moved by you.",idiomatic
私はずっと君に 関心を寄せていた キエラやリバー８がやって来て,"['Alec, I have always had an abiding interest in you, and when Liber8 and Kiera arrived in this time']","I've always had an interest in you, Kiera, and Liber8 came to me.",idiomatic
［私たち聖職者はみな　まず何よりも］ ［ラティマー家の方々に心を寄せています］,"[""'Well, first and foremost, all of our prayers are with the Latimer family.""]",［All of us in the ministry have our hearts first and foremost with the Latimer family.,idiomatic
艦内生活体験プログラムに 皆様が大きな関心を寄せて下さって,['People are so excited about the live-aboard program.'],I'm very pleased with the great interest you've shown in the Live Aboard Program.,idiomatic
それを見たときに 何かが心を打ったのでしょう,['Just sort of hit her in some personal way when she saw the play.'],Something must have struck him when he saw it.,idiomatic
それでいて 心を打つ物は,"['And still, where it strikes me...']","And yet, what strikes me is...",idiomatic
貴女には人間性が無い 貴女の心を打つものが無い,['Nothing human would ever enter your mind.'],You have no humanity. You have no heart.,idiomatic
これ以上良心を痛めたくない,"[""I don't want any more on my conscience.""]",I don't want to hurt my conscience any more than I already have.,idiomatic
エミリ ダグのことでまだ心を痛めているのは わかるし・・・ ディエゴのこともあったから 混乱するのはわかるさ,"[""Emily, you're grieving for Doug and you're still confused about what Diego did.""]","Emily, I know you're still hurting over Doug and... and Diego, so I understand your confusion.",idiomatic
君があの患者を亡くした時 どんなに心を痛めたかは　知ってる でも　今その仕事を懺悔のつもりで しているなら・・・,"[""I know how much it hurt when you lost that patient, but if you're doing all this as some kind of penance...""]","I know how heartbreaking it must have been for you to lose that patient, but if you're doing that job now as penance...",idiomatic
心を砕くのは個人的,['Crushed hearts are personal.'],Breaking the heart is personal.,idiomatic
心を許したからだ,"[""'Cause you gave it up to me.""]",Because you let your heart be in it.,idiomatic
ヴェイルの美しさは豪家の気品にのみ、 その心を許すのです,['The beauty of the Vale is matched only by the nobility of its great families.'],The beauty of the Vale is only allowed to be appreciated by the nobility of the great families.,idiomatic
家族とは互いに心を配るということだ,['And family means we take care of each other.'],Family means looking out for one another.,idiomatic
ウィルに心を配って,['Take care of Will.'],Be mindful of Will.,idiomatic
お言葉ですが、私たちのコレクションです 私が心血を注いで 10年以上かけて集めたんです その労力を思えば...,"[""No, you know what I think I'm actually entitled to say Our collection, considering the time that I've put in over 10 years curating that.""]","With all due respect, it's our collection, and I've poured my heart and soul into it for over a decade, and when you think of all the work that went into it...",idiomatic
世界を正そうと 心血を注いでるじゃない,"[""I've watched you. Working with the Fringe Division, you've done everything in your power to heal the damage.""]",You're putting your heart and soul into making the world a better place.,idiomatic
別に ちょっと念を押しただけです,['Nothing. Just clearing something up.'],Nothing. I was just reminding you.,idiomatic
ワグナー将軍に町の秩序を回復することを 最優先するように念を押すように,['Make sure general wagner understands our priority is to maintain order in the streets.'],Remind General Wagner to make restoring order in the town his top priority.,idiomatic
何を念頭に置いていますか？,['What have you in mind?'],What do you have in mind?,idiomatic
私たちはすべて自分自身に保ちます。 私はそれを念頭に置いています 決して捕らえられません。,['And I try to keep that in mind and never get caught short.'],We all keep to ourselves. I keep it in mind never be caught.,idiomatic
私は より協力的なものを 念頭に置いている,['I have something more collaborative in mind.'],I have something more collaborative in mind.,idiomatic
ご主人様のお怒りを買って 分解されてから... 通訳がいなくて困ってたのよ,['We have been without an interpreter... since our master got angry with our last protocol droid... and disintegrated him.'],"The master was furious. He disassembled it, and then... I've been having trouble finding an interpreter.",idiomatic
こうして お姫様を連れ去ろうとした ２人の悪い魔女たちは― 王の怒りを買うと―,"[""'And so the two bad witches who tried to take the princess away... 'invited the king's wrath.""]","And so, the two wicked witches who had attempted to take the princess away from the king's court, incurring his wrath...",idiomatic
放置しておくと FBIの 怒りを買う それにあなたを信じている人が 軽蔑されるわ,"[""You leave it up, and you're just waving a red flag in front of the FBI and thumbing your nose at all the people who believed in you.""]",Leaving it alone will bring the wrath of the FBI and the disdain of those who believe in you.,idiomatic
悲しいときは去り 思いも寄らない幸運が来る,['And I predict all the sad and dark times are over and you are going to be beyond happy.'],Sad times pass and unexpected good fortune comes your way.,idiomatic
思いも寄らない　ダンさんは ウイザートン保険の為に働いた 6年間... 定職について,"['Unlikely, Mr. Dang has worked for Witherton Insurance for six years... a steady job, no drug or alcohol problems, not so much as a speeding ticket.']","Unexpectedly, Ms. Dunn worked for Witherton Insurance for six years... about a regular job.",idiomatic
そんな事 思いも寄らなかった,"[""I didn't know you couldn't do that. I dealt with the various animal rights groups,""]",It never occurred to me.,idiomatic
私は別の男性に 思いを寄せていますが 理由は判らず 納得もしていません 何かが狂った様に 私を突き動かしていて...,"[""I am having feelings for another man, and I don't know why, and I gotta admit, it's kind of starting to drive me a little bit crazy, and...""]","I have feelings for another man, but I don't know why, and I'm not convinced, because something is driving me crazy...",idiomatic
けど、あなたは以前の人生にしがみついている。 思いを寄せる人にしがみついている、 それこそ地獄よ。,"[""But trying to hold on to this life, clinging to the person you thought you could be, that's hell.""]","But you're holding on to your old life. You're holding on to someone you care about, and that's hell.",idiomatic
寄付金に思いを馳せると,['Think of the donations.'],Thinking back to the donation...,idiomatic
"聴取しようと思ってたが ""人類 の危機に思いを馳せる"" とか言ってた","['Oh, I tried to talk to him, but he said he needed a minute to ""muse upon the fragile nature of human life.""']","I was going to listen, but then he said something about ""pondering the crisis of humanity.""",idiomatic
