source,references,hypothesis,type
I wasn't referring to the wheelchair 私 車椅子を 引き合いに 出すつもりは なかった,"[""I wasn't referring to the wheelchair.""]",I wasn&#39;t referring to the wheelchair,idiomatic
あなたはうんざりしてる 彼はローレルを引き合いに出した,"[""Ok, you're pissed he invoked the almighty Laurel.""]",you&#39;re sick of him he quoted laurel,idiomatic
それに対して　君の本では 虐待をアニスが自分に打ち明けたと言う 隣人を匿名で　引き合いに出した,"['Your book, on the other hand, you quoted an anonymous source, a neighbor who claimed that Ennis had confided in him about the abuses.']","By contrast, in your book, you anonymously cite a neighbor who says Anise confessed to her about the abuse.",idiomatic
オリバー・クィーン並みの 大金持ちよ 彼が大金持ちだから 引き合いに出しただけ 気にしないで,"[""I would be as rich as Oliver Queen, who I mention because he's the richest person I know, or used to be.""]",He&#39;s as rich as Oliver Queen &#39;cause he&#39;s so rich I just quoted him don&#39;t mind,idiomatic
トレーラーが引き金になって 全て思い出す可能性があるが,"[""If going to the trailer helps bring back her memories, then there's a chance that she's gonna remember everything.""]",It&#39;s possible that the trailer will trigger you to remember everything,idiomatic
３年前の手術で頭部を傷つけて 早期発症の引き金になっていたかも,"[""The head trauma that put him in surgery three years ago could've triggered an early onset.""]","Surgery three years ago injured his head, which may have triggered his early onset.",idiomatic
引き金になる,['It all triggers it.'],trigger,idiomatic
最悪な時こそ誰にも引けを取らない,['Called the best by one of the worst on the planet.'],"In the worst of times, I&#39;m second to none",idiomatic
そこで中野渡さんに引導を渡して,"[""and he'll sit in the chairman's seat. Is that it?""]",So I handed over to Mr. Wataru Nakano,idiomatic
ロルカが引導を渡されるのを見たい,['Hector lorca being sent away for life.'],I want to see Lorca handed over,idiomatic
〈大学病院の医局は弱体化し→ 命のやりとりをする医療も→ ついに 弱肉強食の時代に突入した〉,"[""University hospitals' medical offices were losing power, and even medicine, which deals with life and death, plunged into an era where the law of jungle prevailed.""]",&lt;Medical departments of university hospitals weakened → Medical care where lives were exchanged → We entered an era of law of the fittest&gt;,idiomatic
弱音を吐いている,['- Whi... Whinier than I thought. - Hmm.'],whispering,idiomatic
君がした中で　当を得た陳述は これが初めてだ,"[""That's the first correct statement you've made.""]",This is the first time you&#39;ve made a valid statement.,idiomatic
いや　当を得てるでしょ,"[""No, that was a bull's eye.""]",no you got it right,idiomatic
いい感じだろ? 口当たりがいいな,"[""It's pretty good, huh?""]","Sounds good, doesn&#39;t it?",idiomatic
"""当たって砕けろ"" よ","[""Well, it can't hurt to ask.""]",&quot;Hit it and break it&quot;,idiomatic
臆病で影が薄かった,"['He was quiet, timid, almost invisible.']",I was timid and shadowy,idiomatic
ホタルの影も形もない,['No sign of Firefly.'],There is no shadow or shape of a firefly,idiomatic
影も形もなく隠せるわよ,['And you will never find this again until I want you to find it.'],I can hide without a shadow or form,idiomatic
大統領は影も形もない,['No sign of the President yet.'],The president has no shadow or shape,idiomatic
それがお前に 影を落としてる,"['Cast a long shadow, I bet.']",it casts a shadow on you,idiomatic
そうだなぁ 魔獣の呪文が 何にでも 影を落としているからなぁ,"['Yeah, well, the spell of a hexenbiest does tend to put a damper on the good times.']","That&#39;s right, because the magic beast&#39;s spell casts a shadow over everything.",idiomatic
ねぇ　ハロルド 男の人ってどうしてこんなに 往生際が悪いのかしら?,"['Really, Harold, why do men always seek to delay the inevitable?']","Hey Harold, why do men have such bad luck?",idiomatic
往生際が悪いわね,['Too bad.'],bad luck,idiomatic
どのみち 今の俺には もう後がない あッ...,"[""it's sink or swim for me.""]","Anyway, there&#39;s nothing left for me now, ah...",idiomatic
彼に逆らったのは 後にも先にもキミだけだよ,"[""You're the only one who's ever stood up to him.""]",You were the only one who defied him before and after,idiomatic
いくら謝っても足りないわ 後の祭りだけど...,"[""You know I'm going to be apologizing forever, right? Just so you know.""]","No matter how much I apologize, it won&#39;t be enough.",idiomatic
"""開けたら空だった""じゃ 後の祭りよ","[""We crack it, it's empty, the gold's somewhere else.""]",&quot;It was empty when I opened it&quot; is the festival afterward,idiomatic
ネットに載せたら もう後の祭りだ,"['As Miss Adler remarks in her masthead, know when you are beaten.']","If you put it on the internet, it&#39;s already a festival later",idiomatic
あれは後を引いたよ 止められなくなる,"[""That's become a real whore to me. I can't shake it.""]","It pulled back, I can&#39;t stop it",idiomatic
後れを取るわけには いきません,['I would be ashamed to be left behind.'],We cannot fall behind,idiomatic
トミーが去ってから 俺達は後れを取ってる,"[""We're way behind since Tommy left.""]",We&#39;ve been falling behind since Tommy left.,idiomatic
後ろを見せるな ハリー・ポッター！,"[""Don't you turn your back on me, Harry Potter!""]",Don&#39;t show your back Harry Potter!,idiomatic
後味が悪い,"[""I don't feel good with it.""]",bad aftertaste,idiomatic
ハートは回収の後押しをした,['Hart was the force behind the recall.'],Hart backed up recovery,idiomatic
にわか仕込みの信心で わしの後釜に座る気か？,['Does he seek to humble me with his new found piety?'],Do you want to sit in my successor with your sudden faith?,idiomatic
俺はお前の後釜に座って さらにハッピーさ,"[""And I'll be more than happy to fill your shoes.""]",I&#39;m even happier sitting after you,idiomatic
私を今の地位から追い出して 自分が後釜に座ろうと 画策しているのよ,"[""You're trying to drive me from my position, so you can take over.""]",They&#39;re plotting to kick me out of my current position and take over for myself.,idiomatic
服従心の事？,['About their obedience?'],Obedience?,idiomatic
得体が知れないわ,"[""We don't even know what that is.""]",I don&#39;t know,idiomatic
"だが, 得心が行かぬ.",['But something bothers me...'],"However, I am not convinced.",idiomatic
彼らは すべてを殺す・・・ 慈悲や後悔は微塵も無い,"[""They'll kill everything... without mercy or remorse.""]",They kill everything... not a shred of mercy or remorse,idiomatic
心が乱れてるんだ,"[""He's got a lot on his mind.""]",I&#39;m confused,idiomatic
ワシの申し出に心が動いておる,"[""That's why I put a special wimp clause in my will.""]",My heart is moved by my offer,idiomatic
チャーリーは あの馬鹿なカードを受け取ってから 心が洗われたようだった 彼女は　セラピーに来て,"['Charlie had this, this... moment of clarity... after she got that stupid card.']",Charlie seemed soothed after receiving that silly card She came to therapy,idiomatic
最高のオモチャを見つけて 久しぶりに心が躍りました,['I had found the perfect plaything. My heart danced with joy for the first time in a long time.'],"I found the best toy, and my heart danced for the first time in a long time",idiomatic
♪ 心が躍るの,"[""There 'll be magic There 'll be fun""]",♪ My heart flutters,idiomatic
ゾーンと心が 通いあう人間ですから,"['You see, being a stalker is some sort of calling.']",Because he is a person who communicates with the zone,idiomatic
心が通い合えば　治療に役立つ。,"[""If you can connect with each other, it's easier to treat them.""]","If we communicate with each other, it will be helpful for treatment.",idiomatic
何週間、何ヶ月離れていても 地球の裏側にいても 心が通っていました,"['The weeks away lengthened to months, but every day would bring his thoughts from some distant part.']","Even if we were separated for weeks or months, even if we were on the other side of the world, our hearts connected.",idiomatic
訓練生仲間とは 心が通じあってると思っていた,['These people were my friends... or at least I thought they were.'],I thought my fellow trainees were on good terms with each other.,idiomatic
