contains_idioms,text,original_text
en avoir rien à foutrer,"Frankly, my dear, I don't give a damn.","Franchement, mon cher, j'en ai rien à foutre."
en avoir rien à foutrer,I don't give a shit.,J'en ai rien à foutre !
en avoir rien à foutrer,You never give two fucks about the environment.,Tu n'en as rien à foutre de l'écologie.
en avoir rien à foutrer,Forgive me for not giving a fuck.,Excuse-moi mais j'en ai rien à foutre.
en avoir rien à foutrer,Black women don't give a fuck.,Elles en ont rien à foutre.
en avoir rien à foutrer,I don't see what you fuckin' care about.,"De toute façon, t'en as rien à foutre."
en avoir rien à foutrer,Because you don't fucking care about me.,Parce que t'en as rien à foutre de moi.
en avoir rien à foutrer,- I don't give a fuck about her.,"- Cette fille, j'en ai rien à foutre!"
en avoir rien à foutrer,"- In fact, you don't care!","En fait, vous en avez rien à foutre !"
en avoir rien à foutrer,"We've replaced Charlie Sheen with Ashton Kutcher, and no one really seems to give a shit.",On a remplacé Charlie Sheen par Ashton Kutcher et personne en a rien à foutre !
en avoir rien à foutrer,I don't care about any of 'em.,j'en ai rien à foutre d'eux.
en avoir rien à foutrer,"You don't give a shit, do you?","Tu n'en as rien à foutre, hein?"
en avoir rien à foutrer,Just because you don't give a shit about your parents doesn't mean I don't care about mine.,Ce n'est pas parce que tu n'en as rien à foutre de tes parents que c'est pareil pour moi.
en avoir rien à foutrer,"I don't give a fuck. Truly, I don't.","J'en ai rien à foutre, franchement."
en avoir rien à foutrer,I don't give a shit about the government.,"J'en ai rien à foutre, du gouvernement !"
en avoir rien à foutrer,Barney doesn't care about girls.,Barney n'en a rien à foutre des filles.
en avoir rien à foutrer,You don't care about anyone else in here!,T'en as rien à foutre de personne!
en avoir rien à foutrer,"It's not that I don't understand, it's that I don't give a fuck.","Ce n'est pas que je ne comprends pas, c'est que j'en ai rien à foutre."
en avoir rien à foutrer,"Most of the time, she doesn't give a damn about me anyway.","La plupart du temps, elle en a rien à foutre de moi."
en avoir rien à foutrer,"Sure you did, but I don't give a shit about that.","Je suis sûr que si, mais j'en ai rien à foutre."
"en avoir rien à foutrer,en avoir rien à cirer","If you're feeling alone, like nobody in the world cares... and nobody in the fucking world gives a shit, then I'm here.","Si tu te sens seul, comme si on en a rien à foutre de toi... et que le monde entier en a rien à cirer, moi, je suis là."
en faire tout un fromage,Why are you making such a big fuss over it?,Pourquoi t'en fais tout un fromage ?
en faire tout un fromage,I don't know why she's making such a big deal out of a wedding.,Je sais pas pourquoi elle en fait tout un fromage.
en faire tout un fromage,"- Oh, Yeah, Look, There'S No Need To Get Emotional About This.",Tu n'as pas besoin d'en faire tout un fromage.
en faire tout un fromage,You can't come out to your dad? I really want to know why it's such a big deal to you.,Pourquoi tu en fais tout un fromage ?
en faire tout un fromage,"Dee, you're blowing this completely out of proportion.",Tu en fais tout un fromage.
en faire tout un fromage,Why does it have to be such a big deal?,Pourquoi est-ce qu'il faut en faire tout un fromage ?
en faire tout un fromage,"Yeah, well, let's not make a big deal out of it.","Ouais enfin, on va pas en faire tout un fromage."
en faire tout un fromage,"Oh, that stupid ring that your family holds onto like a bunch of hobbits?",Cette stupide bague dont ta famille en fait tout un fromage ?
en faire tout un fromage,"Justin,why are you making such a big deal out of this?","Justin, pourquoi t'en fait tout un fromage ?"
en faire tout un fromage,"He didn't know what was going on,and why are you making such a big deal about it?","Il ne savait pas ce qui se tramait, et pourquoi est-ce que tu en fais tout un fromage ?"
en prendre de le graine,- How big a bonus are we talking here?,Tu pourrais en prendre de la graine. - Elle se défend.
en prendre de le graine,I want to see how good you can do your thing.,Je veux en prendre de la graine.
en prendre de le graine,L... I don't have all the answers. But maybe he should listen to me more and learn a little.,"Ce serait à lui de m'écouter, pour en prendre de la graine."
en prendre de le graine,You could have followed others' lead.,Tu aurais pu en prendre de la graine.
en prendre de le graine,Something your team could learn about.,Ton équipe pourrait en prendre de la graine.
en prendre de le graine,"Now, that's how you set records, kid.","Alors, t'as vu ? Essaie d'en prendre de la graine."
en prendre de le graine,My wife could learn something!,Ma femme pourrait en prendre de la graine !
en prendre de le graine,"Oh, that others might learn.",Que tout le monde en prenne de la graine.
en prendre de le graine,Maybe Jaime can pick up on it.,Jaime pourrait peut-être en prendre de la graine.
en prendre de le graine,I should learn from you.,Je devrais en prendre de la graine.
en prendre de le graine,"So instead of accusing her, you might wanna ask her for some pointers.",Vous feriez mieux d'en prendre de la graine.
en prendre de le graine,We should all be so wise.,On devrait en prendre de la graine.
en prendre de le graine,Maybe you can learn from her mistake.,Tu devrais en prendre de la graine.
en prendre de le graine,"No offense, but you could probably learn something from me, Brando.","Sans te vexer, tu pourrais en prendre de la graine, Brando."
en prendre de le graine,"THIS IS THE FIRST TIME IN HISTORY that a publicly-owned company of anything near the size of Dow has performed an action which is significantly against its bottom line, simply because it's the right thing to do.","C'est la première fois dans l'histoire qu'une entreprise publique de la taille de Dow a effectué une action qui est nettement contre sa ligne de fond simplement parce que c'est la bonne chose à faire. Et nos actionnaires peuvent en prendre de la graine, Steve."
en prendre de le graine,"No, I'll just graciously accept defeat and try to grow from it.",Non. Je pense que je vais accepter la défaite et en prendre de la graine.
en prendre de le graine,- You should take a page from his book.,"- Oui, tu devrais en prendre de la graine."
en prendre de le graine,Maybe I should learn to take it down a notch,Je devrais en prendre de la graine
en prendre de le graine,"Believe me, a lot of men could take lessons from you particularly the one I'm married to.","Beaucoup d'hommes pourraient en prendre de la graine, surtout celui qui m'a épousée."
en prendre de le graine,My daughter could learn from you.,Ma fille pourrait en prendre de la graine.
enfoncer un porte ouvrir,"That's sort of a given but, yes.","C'est enfoncer une porte ouverte, mais, d'accord..."
enfoncer un porte ouvrir,Right.,"À part en enfonçant une porte ouverte,"
enfoncer un porte ouvrir,Now you're preaching to the choir.,Tu enfonces une porte ouverte.
enfoncer un porte ouvrir,Blow the door open!,C'est comme essayer d'enfoncer une porte ouverte.
enfoncer un porte ouvrir,"Well, at the risk of stating the obvious, it's over.","Eh bien, au risque d'enfoncer une porte ouverte, c'est fini."
enfoncer un porte ouvrir,But that's just stating the obvious over and over.,C'est comme si j'enfonçais une porte ouverte encore et encore.
faire gaffe,"Watch them, Lindsey. Keep an eye on 'em.","Fais gaffe Lindsey, surveille-les bien."
faire gaffe,"Watch where you're walking, I just mopped here.","Fais gaffe oû tu mets les pieds, j'ai tout astiqué."
faire gaffe,"Whoa, bird! Watch out for the...","Fais gaffe, l'oiseau !"
faire gaffe,"Go to work, man.","Va faire ton boulot, mec. Fais gaffe."
faire gaffe,Hello! Just watch it!,"Hey, fais gaffe!"
faire gaffe,"But mind yourself. It's tough, at the Madrague.","Mais fais gaffe, la Madrague... c'est chaud !"
faire gaffe,Beware of his tricks.,- Fais gaffe à ses combines.
faire gaffe,"Watch it, kid!","Fais gaffe, petit !"
faire gaffe,But watch your step.,- Mais fais gaffe.
faire gaffe,Fucking watch it!,"Faites gaffe, merde !"
faire gaffe,- Watch out for the bunker!,Fais gaffe au bunker !
faire gaffe,"Snake, this ain't gonna work, man.","Fais gaffe, Snake."
faire gaffe,You be careful. We need you on top form tomorrow.,"Fais gaffe, on a besoin de toi en très bonne forme demain, tu te rappelles?"
faire gaffe,"Hold it, man. Watch your mouth.",Fais gaffe à ce que tu dis.
faire gaffe,"If you're not careful, you could lose it all in one night- in one bad night.",Fais gaffe. Tu peux tout perdre en une nuit.
faire gaffe,"You better watch it, Captain.","Faites gaffe, capitaine."
faire gaffe,"Watch your ass, Frank.","Fais gaffe à tes fesses, Frank."
faire gaffe,"Watch out, someone will see you. Idiot.","Fais gaffe, quelqu'un pourrait te voir, idiot."
faire gaffe,Don't go getting one of them little red badges pinned on you.,Et fais gaffe à pas recevoir une médaille rouge.
faire gaffe,be careful with that thing.,Fais gaffe avec ça.
faire gaffe,"Oh, I didn't notice, but his cock was beautiful.","Jrai pas fait gaffe, mais il a une queue superbe."
faire gaffe,Watch out. I'll make sure you drown out there.,"Fais gaffe, où je m'arrangerai pour que tu te noies!"
faire gaffe,You gotta be careful with that.,"Faut faire gaffe avec ""Envoyer à tous""."
faire gaffe,I should be grateful to you because you had careless sex.,Je devrais t'être reconnaissante d'avoir baisé sans faire gaffe.
faire gaffe,Hey!,Pas vrai ? Fais gaffe !
faire gaffe,And he told me to watch what I said about his parents.,"Alors, il a dit que je devais faire gaffe à ce que je disais contre ses parents."
faire gaffe,You just watch her.,Fais gaffe avec elle.
faire gaffe,- Watch your mouth.,- Faites gaffe.
faire gaffe,"- I'm talking to you, motherfucker. Just watch where the fuck you're walking.","À toi, enfoiré, fais gaffe."
faire gaffe,"Watch it, boys.","Faites gaffe, les gars."
faire gaffe,"- Careful, Cali.","- Faites gaffe, Cali."
faire gaffe,"You better watch out, got it?","Tu ferais mieux de faire gaffe, pigé ?"
faire gaffe,Be careful what you say to him. Tough. Very tough.,"Faites gaffe à ce que vous dites, il rigole pas."
faire gaffe,"Careful, Darla would snap you in half.","Fais gaffe, Darla ne va faire de toi qu'une bouchée."
faire gaffe,"As long as you here, you best watch out for me, man.","Aussi longtemps que tu seras là, tu ferais mieux de faire gaffe à moi, mec."
faire gaffe,"Five seconds, four, three...","Faites gaffe, 5 secondes, plus que 4."
faire gaffe,Watch it!,Faites gaffe !
faire gaffe,"Back to the sheds, and keep your eyes open!","- Tous chez Faucelli! - Aux baraques, faites gaffe!"
faire gaffe,Watch yourself.,- Fait gaffe.
faire gaffe,"- Lf I was you, I'd watch my ass.","- À ta place, je ferais gaffe à mon cul."
faire gaffe,"If you're going down, watch out for the road to Bocchetta.","Si vous descendez, faites gaffe. Il y a foule, rue de la Bocchetta."
faire gaffe,"But it's just like your SEAL training, when they start using live ammo, keep your butt down.","C'est comme l'entraînement SEAL. Quand ils sortent l'artillerie lourde, faites gaffe."
faire gaffe,Just be careful you don't get caught.,Fais gaffe de ne pas te faire pincer.
faire gaffe,"The only thing that you have to really look out for was the police, you know, 'cause the police can just get ya, frame ya.",Il fallait surtout faire gaffe aux flics.
faire gaffe,You listen to me. You watch yourself.,"Un conseil, fais gaffe."
faire gaffe,They're coming around!,"Faites gaffe, elles font le tour."
faire gaffe,"Heads up, heads up.",Faites gaffe.
faire gaffe,"Oh okay, got to look out for my knees.",Je fais gaffe à mes genoux.
faire gaffe,"I MEAN, I ENCOURAGED YOU.",Je dois faire gaffe. Personne ici ne sait.
faire gaffe,"We got one shot, so pay attention.","Un seul essai, faites gaffe."
faire gaffe,Eddie look out!,Fais gaffe !
faire gaffe,"Watch the fuckin' ear, will you, pal? Watch the fuckin' ear!",Fais gaffe à cette putain d'oreille !
faire gaffe,I gotta watch my figure.,{\1cH00ffff}Je fais gaffe à ma ligne.
faire gaffe,"Look out, Tin","Fais gaffe, Tin !"
faire gaffe,"Hey, hey, look out, look out, look out!",Fais gaffe! Fais gaffe!
faire gaffe,"Look out where you're going, punk.","Fais gaffe où tu vas, minus."
faire gaffe,"Fuck her, man. I got her attention.","La pute, après elle a fait gaffe."
