contains_idioms,text,original_text
kaita polku,You stayed on the path.,Olet pysynyt kaidalla polulla.
kaita polku,I've been straight since you left. No hustling or stealing!,Olen ollut kaidalla polulla tuomiostasi asti.
kaita polku,"Eddie riley? Before he went into the army,","Ennen kuin hän meni armeijaan, - hän ei ollut kaidalla polulla."
kaita polku,Trying to keep my ass out this time.,Yritän pysytellä kaidalla polulla.
kaita polku,"Rumour is, Mr. Mitchell's walking the straight and narrow now.",Huhun mukaan hra Mitchell on nyt kaidalla polulla.
kaita polku,I'll put him back on the right path.,Taivuttelen hänet kaidalle polulle.
kaita polku,- Walking the straight and narrow.,- Kuljen kaidalla polulla.
kaita polku,I'm going legitimate.,Nyt olen kaidalla polulla.
kaita polku,"I gotta be a good boy, you know?",Täytyy pysyä kaidalla polulla.
kaita polku,Anything that'll get you out and movin' around.,Kunhan pysyt kaidalla polulla.
kaita polku,But despite what we lacked we tried staying on track,Mutta kaikesta huolimatta Yritimme pysyä kaidalla polulla
kaita polku,Appointment? That proves he's gone legit.,- Hän tosiaan on kaidalla polulla.
kaita polku,"That we have departed from the path of righteousness that our lord set out, so now he is holding us to terrible account.","Että olemme poikenneet kaidalta polulta, jonka Luoja asetti, ja nyt hän laittaa meidät tilille."
kaita polku,And we desperately want to get out of organized crime.,Haluamme päästä kaidalle polulle.
kaita polku,"I'd love to help you, I just, uh... I'm really trying to keep on the straight and narrow.","Auttaisin mielelläni, mutta yritän pysyä kaidalla polulla."
kaita polku,I think it's time I made a call to my boys in Detroit to scare this bear straight.,Kamuni pelästyttävät hänet kaidalle polulle.
kaita polku,"You know,i've been working my ass off keeping this kid on the straight and narrow.",Olen tehnyt paljon pitääkseni hänet kaidalla polulla.
kaita polku,"But Dylan, he helped me get around that",Dylan auttoi minut kaidalle polulle.
kaita polku,"So if anyone asks, we're going straight.","Kertokaa kysyjille, että olemme nyt kaidalla polulla."
kaita polku,Totally legit.,-Palaan kaidalle polulle.
kaita polku,"You know, I tried to keep those kids on the straight path, but guess I just wasn't up to it.","Yritin pitää heidät kaidalla polulla, mutta epäonnistuin."
kaita polku,As I mostly unwittingly set her on her wicked path.,Minä suistin hänet kaidalta polulta.
kaita polku,"He tries to get them straight, I guess.",Yrittää saada heitä kaidalle polulle.
kaita polku,"Mom and Dad say you're clean. Yeah, you, too.",- Äiti ja isä sanoivat että olet kaidalla polulla.
kaita polku,"It would break my heart, but if he steps out of line, shoot him in the head.","Sydämänei särkyisi, jos poikkeaisi kaidalta polulta, mutta jos hän tekee niin, ammu häntä päähän."
kaita polku,I'm going out on a limb here and say these boys were up to no good.,Eivät tainneet olla kaidalla polulla.
kaita polku,Brian! This is our only chance to go straight.,Vain näin pääsemme kaidalle polulle.
kaita polku,"I got my G. E. D.,I got certified as a mechanic, and now I'm tryingto stay clean, no matter what.","Minulla on G. E. D. Minusta tuli mekaanikko, Ja nyt yritän pysyä kaidalla polulla, ei väliä mitä tapahtuu."
kaita polku,He had a very strict upbringing. And he would never have strayed too far down that illegal road. But he got great pleasure from taking certain 'liberties'.,"Hän oli saanut ankaran kotikasvatuksen, - joten hän ei koskaan poikennut kauas kaidalta polulta, - vaikka ottikin mielellään erinäisiä ""vapauksia""."
kaita polku,"I'm tryin' to run a straight up and down show here, an' l'm bein' lumbered with super-cops with fuckin' coercive powers! What's goin' on here, Con?","Yritän pysyä kaidalla polulla, mutta superpoliisit ovat kimpussani."
kaita polku,It was your class that got Kristen off the cannabis and onto the right track.,Sinun ansiostasi Kristen jätti huumeet ja palasi kaidalle polulle.
kaita polku,My father... had me on the straight.,Isäni... Hän piti minut kaidalla polulla.
kaita polku,- Come to help unfortunates... like yours truly get back on the straight and narrow.,Yrität auttaa kaltaisiani renttuja kaidalle polulle.
kaita polku,"Jack was right, I should never have gone straight.",Jack oli oikeassa. Ei olisi ikinä pitänyt ryhtyä kaidalle polulle.
kaita polku,"On the straight and narrow, though, now. Going to be a qualified driving instructor himself soon.",Nyt hän kulkee kaitaa polkua ja on pian itsekin ajo-opettaja.
kaita polku,Luther and me-- We ain't as tight as we once was. Ever since I went straight.,"Emme enää ole niin hyviä kavereita, koska rupesin kaidalle polulle."
kaita polku,"I'm just saying, you wanna stay on the straight... ain't gonna be no big reward to it.","Sanon vain. Jos haluat pysyä kaidalla polulla, on turha odottaa rikkauksia."
kaita polku,Just hear lectures about going on the straight and narrow.,Saan vain saarnoja kaidasta polusta.
kaita polku,Maybe now you'll be on the straight and narrow.,–Pääset kaidalle polulle.
kaita polku,61)}[ BEEPS ] 61)}[ CRYING CONTINUES ] 89)}HEAVEN AND HELL ARE TALKED ABOUT,Äidin tehtävä oli ohjata meidät lapset kaidalle polulle.
kaita polku,"If you stay straight, sky's the limit.","Jos pysyt kaidalla polulla, taivas on kattona."
kaita polku,I'm out. I feel it's just time to take the high road.,Taitaa olla aika siirtyä kaidalle polulle.
kaita polku,Stan helped me get straight. He gave me a job.,Stan sai minut kaidalle polulle ja antoi töitä.
kaita polku,"Don't Worry About Me, Warden. I'm Going Straight.",Minä pysyn kaidalla polulla.
kaita polku,"Brother pulled me off the wrong path, set me right.",Hän sai minut kaidalle polulle.
kaita polku,You call all this - going straight?,Onko tämä kaidalla polulla?
kaita polku,But I'll try to stay on the narrow path.,Se voi olla. Pyrin silti pysymään kaidalla polulla.
kaita polku,"When this is over, I'll step out. I really mean that.","Siirryn kaidalle polulle, kun tämä on ohi."
kaita polku,- The gang won't let you go straight?,- Eikö kopla päästä kaidalle polulle?
kaita polku,May our Lord Jesus Christ guide your steps back to the straight and narrow path.,Ohjatkoon herramme Jeesus Kristus sinut takaisin kaidalle polulle
kaita polku,"- Straight and narrow, eh?",- Pysyy kaidalla polulla?
kaita polku,A one-time deal. This guy will probably go the rest of his life and never cross the line again.,Tämä kaveri pysyttelee kaidalla polulla lopun ikäänsä.
kaita polku,"Look, just keep your side of the road clean.",- Pysyhän kaidalla polulla.
kaita polku,"All the time I knew him, he never broke the rules or left the straight and narrow. I admired him.",Koko sinä aikana hän ei koskaan rikkonut sääntöjä tai poistunut kaidalta polulta.
kaita polku,Keeping my nose clean.,Sitä kuuluisaa kaitaa polkua.
kaita polku,"Well, maybe you should stop breaking the law, then, Leon.","Olisit ongelmaton, jos pysyisit kaidalla polulla."
kaita polku,"Oh, yeah, I know.",Olet kuulemma löytänyt Jumalan ja elät kaidalla polulla.
kaita polku,Not that I haven't wandered from the straight and narrow sense. I just feel like it's time to give back.,"Olen minä poikennut kaidalta polulta, mutta nyt haluan auttaa."
kaita polku,To seek a more virtuous path.,Halusta siirtyä kaidalle polulle.
kaita polku,"I'm a recently released inmate, starting a new life but with a five-felony record...","Olen vastikään päässyt vankilasta, elän kaidalla polulla, mutta vanhoja rötöksiä on viisi..."
kana kynittää,"I've got a bone to pick with you, Detective.",Minulla on kana kynittävänä kanssasi.
kana kynittää,I have a score to settle.,Minulla on kana kynittävänä.
kana kynittää,So I've got a bone to pick with these guys.,Minulla on kana kynittävänä näiden kavereiden kanssa.
kana kynittää,That Titan is an Aberrant that kills other Titans!,jolla on kana kynittävänä omiensa kanssa!
kana kynittää,I still got to take something from you.,Minulla on vielä kana kynittävänä kanssanne.
kana kynittää,People who don't have an axe to grind with Detective Reagan?,"Ihmiset, joilla ei ole kanaa kynittävänä?"
kana kynittää,We both have an ax to grind with God.,Molemmilla on kana kynittävänä Jumalan kanssa.
kana kynittää,"Right now, we've got bigger fish to fry.",Meillä on isompi kana kynittävänä.
kana kynittää,We got a beef with you.,Meillä olisi kana kynittävänä.
kana kynittää,"It appears this witness, Angela Jackson, has an axe to grind with Detective Reagan.",Todistaja Angela Jacksonilla lienee kana kynittävänä Reaganin kanssa.
kana kynittää,We have our own business with them.,Meillä on oma kanamme kynittävänä.
kana kynittää,"Listen, I don't got a problem with you. Well, maybe I got a problem with you.",Minulla taitaa olla kanssasi kana kynittävänä.
kana kynittää,I got a bone to pick with you!,Meillä on kana kynittävänä!
kana kynittää,Could she be the one who killed Daria and Naomi?,- Daria makasi hänen miehensä kanssa - joten heillä oli kana kynittävänä.
kana kynittää,"Elzar, I'm a walking pile of your unfinished business!","Elzar, minulla on pari kanaa kynittävänä kanssasi."
kana kynittää,"In which case, I've got a bone to pick with them.",Eli minulla on kana kynittävänä hänen kanssaan.
kana kynittää,"From now on, I don't want our families having anything to do with each other!","Minullakin on kana kynittävänä kanssasi. En pitänyt siitä, että spraymaalasit ""katala nainen"" makkariimme."
kana kynittää,"Stop! I've got beef with you, Tate.","Meillä on kana kynittävänä, Tate."
kana kynittää,I got a major score to settle.,Minulla on iso kana kynittävänä.
kana kynittää,"I've got a score to settle with you, Captain Yellowbeard.","Meillä on kana kynittävänä, Keltaparta."
kana kynittää,That's not what we heard. Sounded like you had a pretty big ax to grind.,- Teillä oli kana kynittävänä.
kana kynittää,"Aw, you two got a beef, huh?",Teillä on näköjään kana kynittävänä.
kana kynittää,I´m not finished with you!,Meillä on vielä kana kynittävänä!
kana kynittää,Maybe it's someone from his brotherhood who needs to settle a score.,Ehkä jollakin siitä kultista on kana kynittävänä.
kana kynittää,"I need sub-contractors who can put moderate pressure on individuals, with whom my clients rightly or wrongly have a bone to pick.","Tarvitsen alihankkijoita, jotka pystyvät laittamaan kohtalaista painetta henkilöihin joiden kanssa asiakkaillani, oikeutetusti tai ei, on kana kynittävänä."
kana kynittää,I even got a bone or two to pick with Him.,Minulla on kana kynittävänä Hänen kanssaan.
kana kynittää,I've got a score to settle with you.,Meillä on kana kynittävänä.
kana kynittää,And then there's your beef with her on top of that.,- Sinullakin oli kana kynittävänä.
kana kynittää,You got a bone to pick with someone?,Onko teillä kana kynittävänä jonkun kanssa?
kana kynittää,Meanwhile... we got other fish to fry.,Sillä aikaa meillä on muita kanoja kynittävänä.
kana kynittää,I have as many scores to settle as you do.,-Etkä tule. -Minullakin on kana kynittävänä.
kana kynittää,I'm sure you'll have something to say about that.,"Olen varma, että sinulla on Kana kynittävänä."
kana kynittää,I have my own ax to grind with Lucifer.,Minulla on oma kanani kynittävänä Luciferin kanssa.
kana kynittää,We got a score to settle.,On kana kynittävänä.
kana kynittää,I have a bone to pick with you.,Minulla on kanssasi kana kynittävänä.
kana kynittää,"Okay, okay, I get that.","Ymmärrän. Mutta sinulla on kana kynittävänä minun kanssani, ei Andrean."
kana kynittää,But first I've got a score to settle.,Mutta ensin minulla on kana kynittävänä.
kana kynittää,"If I do make it, you and I have unfinished business. Yeah, I know.","Jos selviän, minulla on kana kynittävänä kanssasi."
kana kynittää,"someone did not pay as agreed, a reckoning or perhaps ...",Joku ei maksanut vaadittuja lahjuksia. Joillain oli kana kynittävänä.
kana kynittää,"Boy, she had a bug up her ass.","Kana kynittävänä, vai?"
kana kynittää,"If ever there was a score to settle, it's between Tricia Skilken and Haley Graham.","Jos täällä on kana kynittävänä, se on Tricia Skilkenin ja Haley Grahamin välillä."
kana kynittää,"Sheldon Cooper, I've got a bone to pick with you, and I'm about to do it in front of all your friends.","Sheldon Cooper, meillä on kana kynittävänä - ja aion tehdä sen ystäviesi nähden."
kana kynittää,I've got a score to settle.,- Minulla on kana kynittävänä.
kana kynittää,"Besides, I've got a score to settle with him.","Sitä paitsi, minulla on kana kynittävänä hänen kanssaan."
kana kynittää,I have some unfinished business with Damon Salvatore.,Minulla on kana kynittävänä Damon Salvatoren kanssa.
kana kynittää,"I have a bone to pick with you, sir.","Minulla on kana kynittävänä kanssasi, herra."
kana kynittää,"If you'll excuse me, gentlemen, but I have a score to settle.","Jos suotte anteeksi, herrat, mutta - minulla on kana kynittävänä."
kana kynittää,"I just want you to know, uh, I got no beef about last night, and, uh, I have a piece of business... that I think you might be interested in.","Haluan että tiedät, että minulla on kana kynittävänä eilisillasta, - ja minulla olisi kaupat, - josta saattaisit olla kiinnostunut."
kana kynittää,"You come back here, Cahill. I got a score to settle with you.",- Meillä on kana kynittävänä!
