sent,reference,translation
何から手を付けるか 判らないが たぶん 手段を選ばない,"I don't know when or where, but they will make a move.","I don't know what we're dealing with here, but maybe he doesn't choose the means."
ハハ、手を休めるな,"Ha, ha. Don't quit your day job.",- Careful! - Hold your fire!
手を休めないで!,Get on with your work.,Don't let go!
君が誰であろうと 何をやっていおうと 作業しているなら手を休めて,"And whoever you are, whatever it is you're doing, if you're working, put down your work.","Whoever you are, whatever you're doing, you need to rest."
そして 手を伸ばした,And I have.,And then he reached out.
そうだ かつての暗殺者の 手を借りたい,"Yeah, I was hopin' to let that old assassin sit this one out.",Correct. I need your help with the assassins in another lifetime.
村の人に手を借りましょう,"T'would be better to go to the village to raise up help, I cannot--",I'm gonna need some help from the village.
オヤジの手を借りる 君さえ良ければね,"W-With my father's help, if you're willing to let me get him involved.",I can use my dad's help if you like.
奴が娘に手を出しやがった,"All over her, he was. Touching her.",He had his hands all over my daughter.
ベンジャミンは自分で手を出し 警察を超えた こいつがどうやって クソCLAYを作ったか話すんだ!,Benjamin could go to the police and tell them he set up this shitty CLAY by himself!,Benjamin attacked himself and overthrew the police about how he made the fucking CLAY!
ヨ 俺のチップに手を出すな,"Yo, get your hands of my chips.","Yo, keep your hands off my chip."
麻薬と手を切りたいんだ ジョニー,"I want to get clean, Joanie.","I want to get clean, Johnny."
ネルソンとは 手を切る,We gotta cut loose from Nelson.,I'm done with Nelson.
お前が小切手を 切ってる夢を見てな,"You were there handing out checks. ""One for you, one for you... """,I was dreaming you'd cut a check.
麻薬と手を切ったからといって 男を選ぶ目が肥えたとは言えないわ,I can't say I got any better at picking men just because I got clean.,Just because you're sober doesn't mean you're picking the guy out.
- 死体に何か手を加えたか?,YOU have changed nothing to the body?,- Did you do something to the body?
手を加えたという 物的証拠は出なかった,There's no physical evidence suggesting the ride was tampered with.,There was no physical evidence that she was involved.
フランス料理に 手を加えた物だ,A modified Boudin Noir from Ali Bab's Gastronomie Practique.,It's an amalgam of French food.
実習だけど... ちょっと手を回した,"Well, you know, let me make it a little better.","I'm working on something, and I pulled some strings."
父さんが裏から手を回して いくつか特別扱いしてもらってる どうでもいいけど,"My dad pulled a few strings, got me some extra privileges.","I mean, my dad pulled some strings in the back, got a few special treatments, whatever."
少女達を誘拐した人物が手を回したんでしょう,Whoever abducted these girls must have gotten to them.,The people who abducted these girls must have arranged it.
(徳井)だから アーマンが 割と自然と手を繋ぎに行ったり 腰に手を回したり,"So Arman, rather naturally, holds her hand and puts his arms around her.",That's why Arman loves hanging out with nature.
手を変え品を変え あたしを支配しようとするのは...,"That you want me to be yours. That you wanted to possess me, but no this is so much simpler than that.","You change things, change a shipment, and try to control me."
あらゆる手を尽くすわ,"Well, leave no stone unturned.",I'll do my best.
俺なりに最善の手を尽くす,I'll make sure of that.,I'm doing the best I can.
なぜ 手を尽くさなかった?,Why didn't you do more?,Why didn't you do anything?
ロイを助ける為に 今手を差し伸べる...,That could help me reach roy now...,I'm reaching out to help Roy now to...
私はちょうど手を差し伸べる 途中でアンドレのお母さんに。,I just got to reach out to Andre's mom on the way.,I just reached out to Andre's mother on the way.
- アンタも知っての通り、俺は野球選手だ... ...だが3千万ドル相続したんで 手を広げる必要がある,"- As you know, my business is baseball but since I've inherited $30 million, I have to branch out.","- You know, I'm a baseball player but I think I've inherited $30 million, so I need to spread my wings."
- お前は手を引いた方がいい,- You better not pull it out.,- You should - Consider getting out of here.
もう手を引きたいと言っていました,Said she wanted me to pull her out.,He said he wanted to take that off.
手を引くように警告した,"Nah, just warned me to back off.",I warned you to stay away.
もし スキュラを返したら 将軍は俺らから手を引く そして俺は 平和に息子と暮らす 時間を手に入れられるんだ,"If I give Scylla back to the General, he leaves me and Michael alone, and I get to spend time with my son in peace.","If we give Scylla back, the General leaves us and I can have some time with my son in peace."
15%で手を打とう 妥当な数字だと思うが,Let's settle on an even 15. That's a nice round number.,I don't know. IBM may be a legitimate figure.
でも 交渉になるわね 現段階では― 手を打つとしても 1億7500万は欲しいところ,"But it's a negotiation, and at this point, we might have to accept as little as... 175.","But there's a deal to be made, and at this stage of the game, I would like 150 million."
1万で手を打つ この状況じゃ いい額だ,"Come on. Listen, we'll take the ten grand. It's generous considering the circumstances.",Not bad for this situation.
