sent,reference,translation
あの宝の山が見えるか?,Do you see the hoard heaped up?,Do you see that hoard?
岐路に立ったというか 現実に直面し 目が覚めた,I'm at something of a crossroads and it's brought me to a realization.,"I'm standing on a turn, facing reality, woke up."
私が強力に推進した結果 パイプライン問題は峠を越して この州の経済に 恩恵をもたらす様に成ります,"Well as I've always maintained, the corner turn oil line would be a boon to this state's economy.",The pipeline problem will be a gift to the state's economy over and over again.
嵐の前の静けさは最高だな,I like these calm little moments before the storm.,Nice quiet before the storm.
嵐の前の静けさを楽しんでる,"Oh, just, uh, enjoying the calm before the storm.",Enjoying the calm before the storm.
嵐の前の静けさじゃ,It's the deep breath before the plunge.,The calm before the storm.
"""鍵は左前輪の上にある","""The key is on the left front wheel.","""The key is on the front column on the left."
彼を左遷したら 今より状況が悪くなる,"The danger is, uh, replacing him with someone worse than the original.","If we take him left, it'll be worse than it is now."
左遷もええとこですね 大左遷ですわ これ,"This is a demotion, huge demotion",It's a little bit of a left-handed thing.
彼女も巻き添えを食います,She's collateral damage.,She's going to get involved in this.
巻き添えを食うのは ごめんだ,- But I'm not gonna let your bullshit take me down.,I don't want to get involved in this.
君たち2人も その巻き添えを食って殺される,He also made it very clear that you two would be caught in the crossfire.,You two are going to be eaten and killed.
席を外して下さい,Leave me.,"Excuse me, please."
席を外して 悪いけど,"Reg, step out. It's okay.",I'm sorry to bother you.
ロブ、席を外してくれる?,"Rob, could we have the room?","Robb, could you give us a minute?"
フロイド・マネー・ メイウェザー 銅メダリスト フロイド・マネー・ メイウェザー 銅メダリスト かつてアメリカは オリンピックを席巻,"The Olympics used to be where USA beat the crap out of the world, where we proved we were the best boxers.",America once ruled the Olympics.
そして罪のない人々が 帰らぬ人となるかも,And neither do a lot of innocent people back home.,And maybe innocent people don't come home.
見直すのを忘れてた 帳尻を合わせないと,"Obviously, we forgot or didn't go back and adjust the revenue entries.",I forgot to look over it.
幕が上がったな,The curtain rises.,Looks like we're back to square one.
幕が上がったら すぐ女神を殺す,"Soon as that curtain rises, we are gonna be there to take out this Calliope.",I'll kill the goddess as soon as I see it.
幕が上がってしまうぞ,The curtain is about to go up.,You're gonna make a scene.
今や 幕が開いたのだ 過去は序章にすぎぬのだ,"Now that we're in this time, what's past is prologue.",Now it's open. The past is just the beginning.
その時、どうでも良い 別の芝居の幕が開いた,"At that moment, the curtain rose on a parenthetical, domestic drama...","Then, it didn't matter. There was another act."
連続殺人犯 ジョー・キャロルの人生は 今朝早く幕を下ろしました,Serial killer Joe Carroll's life came to an end early this morning.,A serial killer Joe Carroll's life began early this morning.
残念だけど 幕を下ろさなきゃならなくなった ・・・・早々とね,"Sorry we had to close early, but you get the general idea.",I'm afraid I had to put it down... quickly.
もう幕を下ろすときだ,This is what takes us down.,It's time to put it down.
彼らの自由は 剥ぎ取られてる... 1度に1台のカメラ 1台の電話 1度に1メガバイト 今こそ 幕を引くべき時だ,"That their freedoms have been stripped away... one camera, one cell phone, one megabyte at a time.","Their freedom has been stripped away... one camera at a time, one phone, and now is the time to pull the trigger."
俺達のやり方で 派手に幕を閉じるんだ,We have to end it on our own terms... with a grand gesture.,It's the way we do it. It's the way we do it. It's the way we do it.
青年が行くはずだ,The boy will meet you there.,There's gotta be a young man.
年には勝てない,It is a perishable skill.,You can't beat an old man.
年を追うごとに偽造は 精巧になっている,"Every year, forgers get more and more sophisticated.","Every year, it's getting more sophisticated."
年を食ったら。 私のモットも理解できる。,"Deb, later in life, you'll appreciate my motto.","When you get older, you'll understand my feelings."
幸か不幸か、 うまくいくに違いないと信じています-,"Gentlemen, unfortunately, we must be going as well.",I believe it must be good or bad.
そりゃ、幸先がいいな,"Well, so much for our head start.","Well, that's a good start."
幸先がいい,The gods favor you.,It's a good start.
幸先がいいな,A good start.,It's a good start.
この船のほうが 船底が浅いのよね?,"- We're shallower on the draft, right?","This ship is shallower, isn't it?"
あと1〜2ヵ月で 資本金は底を突く,"What can we do? We've only got capital to last a month, maybe two.","In a month or two, the capital will be at the bottom."
店を畳んでたら こうはなってないわ,"If you'd just quit the restaurant, none of this would've happened.",This wouldn't have happened if I hadn't been at the store.
だが それでお前が 店を畳んだだろ,"You made the right choice, though, didn't you, by choosing to close the restaurant?",But that's why you built the shop.
店を畳んでないのが 見えませんか?,"What, you want me to close the shop?",Don't you see that I'm not at the store?
